species_id, time, biomass
13,5.6000000000000005,0.7406165437485779
14,5.6000000000000005,0.7495393639553889
15,5.6000000000000005,0.7175387126444194
1,5.7,0.7639905954317462
2,5.7,0.12064217099971458
3,5.7,0.5543705419429612
4,5.7,0.476497031463762
5,5.7,0.7776489078422156
6,5.7,0.726452177566231
7,5.7,0.08244592660374422
8,5.7,0.26655462527189466
9,5.7,0.8031819682613465
10,5.7,0.7458578995506557
11,5.7,1.1742260281168402
12,5.7,0.182353747234242
13,5.7,0.741270671672162
14,5.7,0.7493789651975689
15,5.7,0.7172606327631416
1,5.800000000000001,0.7638299332861929
2,5.800000000000001,0.12040266760014609
3,5.800000000000001,0.5543280929844081
4,5.800000000000001,0.4759580277883539
5,5.800000000000001,0.778089295739164
6,5.800000000000001,0.7262107419205317
7,5.800000000000001,0.08143430705701828
8,5.800000000000001,0.2668505383205468
9,5.800000000000001,0.8043122367663762
10,5.800000000000001,0.7457130662223376
11,5.800000000000001,1.175966747991206
12,5.800000000000001,0.18107126347994817
13,5.800000000000001,0.7418927488834144
14,5.800000000000001,0.7492314353196079
15,5.800000000000001,0.7170019223268903
1,5.9,0.7636815767824131
2,5.9,0.12017080415897509
3,5.9,0.5542931304017736
4,5.9,0.4754148692423287
5,5.9,0.7785118306742682
6,5.9,0.7259862661733846
7,5.9,0.08046446355348498
8,5.9,0.2671272374216487
9,5.9,0.8053745316275719
10,5.9,0.7455799697101049
11,5.9,1.177630257159118
12,5.9,0.1798374585095159
13,5.9,0.7424843115661102
14,5.9,0.7490957356094438
15,5.9,0.7167611843976757
1,6.0,0.7635445788063662
2,6.0,0.11994627839163982
3,6.0,0.554264746464314
4,6.0,0.4748684244457948
5,6.0,0.7789169292550044
6,6.0,0.7257775187856457
7,6.0,0.0795342685836121
8,6.0,0.2673859594142797
9,6.0,0.8063730218089071
10,6.0,0.7454576523608345
11,6.0,1.1792199442934337
12,6.0,0.17865004326477088
13,6.0,0.7430468241434015
14,6.0,0.7489709108507714
15,6.0,0.7165371239804179
1,6.1000000000000005,0.763418065812782
2,6.1000000000000005,0.11972880498540336
3,6.1000000000000005,0.5542421342679121
4,6.1000000000000005,0.47431951168863096
5,6.1000000000000005,0.7793050322092162
6,6.1000000000000005,0.72558335873537
7,6.1000000000000005,0.0786417291486852
8,6.1000000000000005,0.26762786125597987
9,6.1000000000000005,0.8073116170183696
10,6.1000000000000005,0.745345234008067
11,6.1000000000000005,1.180739050914744
12,6.1000000000000005,0.177506865619864
13,6.1000000000000005,0.7435816824952298
14,6.1000000000000005,0.7488560825761913
15,6.1000000000000005,0.7163285405256995
1,6.2,0.7633012320118362
2,6.2,0.11951811426674568
3,6.2,0.5542245768588036
4,6.2,0.4737689011646383
5,6.2,0.7796765990892233
6,6.2,0.7254027288065645
7,6.2,0.07778497647371041
8,6.2,0.26785402520925455
9,6.2,0.8081939840758504
10,6.2,0.745241905698785
11,6.2,1.182190677693283
12,6.2,0.1764059002420703
13,6.2,0.7440902170452339
14,6.2,0.7487504428787956
15,6.2,0.7161343209947201
1,6.300000000000001,0.7631933340296014
2,6.300000000000001,0.11931395099799061
3,6.300000000000001,0.5542114375154931
4,6.300000000000001,0.47321731710315856
5,6.300000000000001,0.7800321036141594
6,6.300000000000001,0.7252346493853705
7,6.300000000000001,0.07696225664191149
8,6.300000000000001,0.2680654636910572
9,6.300000000000001,0.8090235622245145
10,6.300000000000001,0.7451469239380556
11,6.300000000000001,1.1835777904872553
12,6.300000000000001,0.17534523934110427
13,6.300000000000001,0.744573695720716
14,6.300000000000001,0.7486532487335361
15,6.300000000000001,0.7159534334420617
1,6.4,0.7630936860015828
2,6.4,0.11911607328897639
3,6.4,0.5542021510667565
4,6.4,0.47266543980581077
5,6.4,0.7803720295839356
6,6.4,0.7250782127234092
7,6.4,0.07617192205650379
8,6.4,0.2682631238068999
9,6.4,0.8098035774561995
10,6.4,0.7450596054067431
11,6.4,1.1849032261280665
12,6.4,0.17432308421793805
13,6.4,0.7450333267893733
14,6.4,0.7485638167843351
15,6.4,0.7157849210757768
1,6.5,0.76300165506243
2,6.5,0.11892425161128409
3,6.5,0.5541962161363191
4,6.5,0.472113907595104
5,6.5,0.7806968673048581
6,6.5,0.7249325776315447
7,6.5,0.07541242364625295
8,6.5,0.26844789158990506
9,6.5,0.8105370559164533
10,6.5,0.7449793221116972
11,6.5,1.1861696979625769
12,6.5,0.17333773753407902
13,6.5,0.7454702615766087
14,6.5,0.7484815185570183
15,6.5,0.7156278967578057
1,6.6000000000000005,0.7629166571983196
2,6.6000000000000005,0.11873826790402271
3,6.6000000000000005,0.5541931882162134
4,6.6000000000000005,0.47156331868089496
5,6.6000000000000005,0.7810071104729075
6,6.6000000000000005,0.724796964570488
7,6.6000000000000005,0.07468230374077807
8,6.6000000000000005,0.26862059596385085
9,6.6000000000000005,0.8112268364502522
10,6.6000000000000005,0.7449054969315818
11,6.6000000000000005,1.1873798011621424
12,6.6000000000000005,0.17238759623100205
13,6.6000000000000005,0.7458855970672985
14,6.6000000000000005,0.7484057760618468
15,6.6000000000000005,0.7154815379108749
1,6.7,0.7628381534315488
2,6.7,0.11855791476146282
3,6.7,0.5541926734810627
4,6.7,0.47101423294997247
5,6.7,0.7813032534660698
6,6.7,0.7246706511075125
7,6.7,0.07398018954982749
8,6.7,0.2687820124480692
9,6.7,0.8118755823452009
10,6.7,0.7448375995248792
11,6.7,1.1885360178078557
12,6.7,0.17147114503710792
13,6.7,0.7462803783959308
14,6.7,0.7483360577527335
15,6.7,0.7153450818008603
1,6.800000000000001,0.762765646309627
2,6.800000000000001,0.11838299469393918
3,6.800000000000001,0.5541943232647275
4,6.800000000000001,0.4704671736834514
5,6.800000000000001,0.7815857890019675
6,6.800000000000001,0.724552967711124
7,6.800000000000001,0.07330478718800283
8,6.800000000000001,0.26893286662093396
9,6.800000000000001,0.8124857923250949
10,6.800000000000001,0.744775142569634
11,6.800000000000001,1.1896407217610576
12,6.800000000000001,0.17058695050633121
13,6.800000000000001,0.7466556012290319
14,6.800000000000001,0.7482718748132055
15,6.800000000000001,0.715217821166154
1,6.9,0.7626986766736172
2,6.9,0.11821331945442969
3,6.9,0.5541978291290031
4,6.9,0.469922629206134
5,6.9,0.7818552061214147
6,6.9,0.7244432938578532
7,6.9,0.07265487619277053
8,6.9,0.2690738373576148
9,6.9,0.8130598108430807
10,6.9,0.7447176783072282
11,6.9,1.190696183327855
12,6.9,0.16973365553847153
13,6.9,0.7470122140437837
14,6.9,0.7482127777418539
15,6.9,0.7150991001678886
1,7.0,0.7626368206827135
2,7.0,0.11804870942408191
3,7.0,0.5542029184614458
4,7.0,0.469381054471541
5,7.0,0.7821119884624661
6,7.0,0.7243410544274457
7,7.0,0.07202930448919885
8,7.0,0.26920555985677874
9,7.0,0.8135998377202769
10,7.0,0.7446647953649327
11,7.0,1.1917045737260572
12,7.0,0.16890997433657287
13,7.0,0.7473511203066949
14,7.0,0.7481583532124269
15,7.0,0.7149883106369754
1,7.1000000000000005,0.7625796870740464
2,7.1000000000000005,0.11788899305071592
3,7.1000000000000005,0.5542093505460403
4,7.1000000000000005,0.46884287258592133
5,7.1000000000000005,0.7823566127930924
6,7.1000000000000005,0.7242457163646363
7,7.1000000000000005,0.07142698375979128
8,7.1000000000000005,0.26932862846998085
9,7.1000000000000005,0.814107937172588
10,7.1000000000000005,0.744616115834199
11,7.1000000000000005,1.1926679693626263
12,7.1000000000000005,0.16811468776131933
13,7.1000000000000005,0.7476731805561373
14,7.1000000000000005,0.7481082211858996
15,7.1000000000000005,0.7148848885958168
1,7.2,0.7625269146385358
2,7.2,0.11773400633499778
3,7.2,0.5542169130563547
4,7.2,0.4683084762742021
5,7.2,0.7825895477738215
6,7.2,0.7241567855874387
7,7.2,0.07084688518214277
8,7.2,0.2694435993466076
9,7.2,0.8145860462655354
10,7.2,0.7445712925836621
11,7.2,1.1935883559294307
12,7.2,0.16734663904652503
13,7.2,0.7479792143924903
14,7.2,0.7480620322538295
15,7.2,0.7147883110342944
1,7.300000000000001,0.7624781698952535
2,7.300000000000001,0.11758359235956285
3,7.300000000000001,0.5542254189261538
4,7.300000000000001,0.4677782292905459
5,7.300000000000001,0.7828112529245815
6,7.300000000000001,0.7240738041234612
7,7.300000000000001,0.07028803550099529
8,7.300000000000001,0.269550992906407
9,7.300000000000001,0.815035982834237
10,7.300000000000001,0.7445300067876368
11,7.300000000000001,1.1944676323247907
12,7.300000000000001,0.16660472984344213
13,7.300000000000001,0.7482700023795602
14,7.300000000000001,0.7480194651940866
15,7.300000000000001,0.7146980929212207
1,7.4,0.7624331449482573
2,7.4,0.11743760085688357
3,7.4,0.5542347035572066
4,7.4,0.46725246777592466
5,7.4,0.7830221777725944
6,7.4,0.723996347457214
7,7.4,0.06974951340468015
8,7.4,0.26965129615086425
9,7.4,0.8154594529031589
10,7.4,0.7444919656525363
11,7.4,1.1953076144080221
12,7.4,0.16588791656484636
13,7.4,0.7485462878608519
14,7.4,0.7479802247216667
15,7.4,0.7146137844338889
1,7.5,0.7623915555112143
2,7.5,0.11729588781213107
3,7.5,0.5542446223282858
4,7.5,0.4667315015648952
5,7.5,0.7832227611605205
6,7.5,0.7239240220726882
7,7.5,0.06923044617895917
8,7.5,0.2697449648239537
9,7.5,0.8158580576379416
10,7.5,0.7444569003251352
11,7.5,1.1961100385938959
12,7.5,0.16519520700273932
13,7.5,0.7488087786941776
14,7.5,0.7479440394187656
15,7.5,0.7145349683896851
1,7.6000000000000005,0.7623531390863646
2,7.6000000000000005,0.11715831509768106
3,7.6000000000000005,0.5542550483731814
4,7.6000000000000005,0.4662156154435734
5,7.6000000000000005,0.7834134306961839
6,7.6000000000000005,0.7238564631767073
7,7.6000000000000005,0.06873000661396407
8,7.6000000000000005,0.2698324254321142
9,7.6000000000000005,0.8162332998594374
10,7.6000000000000005,0.7444245639679554
11,7.6000000000000005,1.1968765652936697
12,7.6000000000000005,0.1645256571960693
13,7.6000000000000005,0.7490581489079905
14,7.6000000000000005,0.7479106598296239
15,7.6000000000000005,0.7144612578649412
1,7.7,0.7623176532855017
2,7.7,0.1170247501362695
3,7.7,0.5542658705989637
4,7.7,0.4657050703606355
5,7.7,0.7835946023271195
6,7.7,0.7237933325896523
7,7.7,0.06824741014232513
8,7.7,0.26991407713265597
9,7.7,0.8165865901480895
10,7.7,0.7443947299882867
11,7.7,1.1976087822090817
12,7.7,0.1638783685271591
13,7.7,0.7492950402827248
14,7.7,0.7478798567068677
15,7.7,0.7143922939873245
1,7.800000000000001,0.7622848742816659
2,7.800000000000001,0.11689506559011811
3,7.800000000000001,0.554276991918787
4,7.800000000000001,0.4652001045930359
5,7.800000000000001,0.7837666800249142
6,7.800000000000001,0.7237343167911894
7,7.800000000000001,0.06778191218870991
8,7.800000000000001,0.2699902934992074
9,7.800000000000001,0.8169192525649166
10,7.800000000000001,0.7443671904084783
11,7.800000000000001,1.1983082074854423
12,7.800000000000001,0.16325248502757067
13,7.800000000000001,0.7495200638603217
14,7.800000000000001,0.7478514193971755
15,7.800000000000001,0.7143277438890862
1,7.9,0.7622545953811809
2,7.9,0.11676913907362767
3,7.9,0.5542883276762649
4,7.9,0.4647009348680072
5,7.9,0.783930055565869
6,7.9,0.7236791251095583
7,7.9,0.06733280571289417
8,7.9,0.27006142417224893
9,7.9,0.8172325300136241
10,7.9,0.7443417543661617
11,7.9,1.1989762927297212
12,7.9,0.16264719087596183
13,7.9,0.7497338013850131
14,7.9,0.7478251543551065
15,7.9,0.7142672988094337
1,8.0,0.7622266257065151
2,8.0,0.11664685288748516
3,8.0,0.5542998042408895
4,8.0,0.4642077574428049
5,8.0,0.7840851083959169
6,8.0,0.7236274880438451
7,8.0,0.0668994189301859
8,8.0,0.2701277964022559
9,8.0,0.8175275892667528
10,8.0,0.7443182467339985
11,8.0,1.199614425899286
12,8.0,0.16206170807212408
13,8.0,0.7499368066783273
14,8.0,0.7478008837748501
15,8.0,0.714210672335164
1,8.1,0.7622007889812247
2,8.1,0.11652809377224999
3,8.1,0.5543113577561548
4,8.1,0.463720749143569
5,8.1,0.7842322055689956
6,8.1,0.7235791557094517
7,8.1,0.0664811131945425
8,8.1,0.2701897164924799
9,8.1,0.8178055256772652
10,8.1,0.7442965068494023
11,8.1,1.2002239340667267
12,8.1,0.1614952942728568
13,8.1,0.7501296069511739
14,8.1,0.747778444330489
15,8.1,0.7141575987694931
1,8.200000000000001,0.7621769224089459
2,8.200000000000001,0.11641275267967986
3,8.200000000000001,0.5543229330240013
4,8.200000000000001,0.46324006836459686
5,8.200000000000001,0.7843717017492148
6,8.200000000000001,0.7235338963977096
7,8.200000000000001,0.06607728103108339
8,8.200000000000001,0.27024747114793896
9,8.200000000000001,0.8180673675955688
10,8.200000000000001,0.7442763873454604
11,8.200000000000001,1.2008060860659764
12,8.200000000000001,0.16094724077664638
13,8.200000000000001,0.7503127040557616
14,8.200000000000001,0.7477576860161411
15,8.200000000000001,0.7141078316197615
1,8.3,0.7621548756390549
2,8.3,0.11630072456023167
3,8.3,0.5543344825109462
4,8.3,0.46276585602925746
5,8.3,0.7845039392681865
6,8.3,0.7234914952412527
7,8.3,0.0656873443059214
8,8.3,0.27030132873675633
9,8.3,0.8183140805106744
10,8.3,0.7442577530749969
11,8.3,1.2013620950247315
12,8.3,0.16041687064530186
13,8.3,0.7504865756799924
14,8.3,0.7477384710780434
15,8.3,0.7140611421953736
1,8.4,0.7621345098122064
2,8.4,0.11619190816532711
3,8.4,0.5543459654628252
4,8.4,0.46229823651371826
5,8.4,0.7846292482298155
6,8.4,0.7234517529773904
7,8.4,0.06531075252233345
8,8.4,0.2703515404695844
9,8.4,0.8185465709329638
10,8.4,0.7442404801203694
11,8.4,1.2018931207879704
12,8.4,0.15990353695176074
13,8.4,0.7506516764868796
14,8.4,0.7477206730312838
15,8.4,0.7140173183079647
1,8.5,0.7621156966795071
2,8.5,0.11608620586311176
3,8.5,0.5543573471164692
4,8.5,0.4618373185346082
5,8.5,0.7847479466556754
6,8.5,0.7234144848022938
7,8.5,0.06494698123327775
8,8.5,0.2703983415024743
9,8.5,0.8187656900349102
10,8.5,0.744224454882191
11,8.5,1.2024002722371725
12,8.5,0.15940662114423668
13,8.5,0.7508084392014277
14,8.5,0.7477041757544763
15,8.5,0.7139761630663697
1,8.6,0.7620983177895794
2,8.6,0.11598352346656
3,8.6,0.5543685979978868
4,8.6,0.4613831960016974
5,8.6,0.7848603406648533
6,8.6,0.7233795193093362
7,8.6,0.06459553056115284
8,8.6,0.2704419519682013
9,8.6,0.8189722370650396
10,8.6,0.7442095732407138
11,8.6,1.2028846095096548
12,8.6,0.15892553151774366
13,8.6,0.7509572756473227
14,8.6,0.747688872656211
15,8.6,0.713937493759511
1,8.700000000000001,0.7620822637382287
2,8.700000000000001,0.11588377007288883
3,8.700000000000001,0.5543796932976399
4,8.700000000000001,0.460935948836637
5,8.700000000000001,0.7849667246828181
6,8.700000000000001,0.7233466975054231
7,8.700000000000001,0.06425592381649516
8,8.700000000000001,0.2704825779407237
9,8.700000000000001,0.8191669625494294
10,8.700000000000001,0.7441957397841154
11,8.700000000000001,1.2033471461222576
12,8.700000000000001,0.15845970178481122
13,8.700000000000001,0.7510985777356776
14,8.700000000000001,0.747674665907606
15,8.700000000000001,0.713901140820819
1,8.8,0.7620674334758457
2,8.8,0.11578685791334262
3,8.8,0.5543906123150925
4,8.8,0.46049564375877083
5,8.8,0.7850673816744754
6,8.8,0.7233158718995957
7,8.8,0.06392770620803369
8,8.8,0.27052041233714996
9,8.8,0.8193505712941227
10,8.8,0.744182867098389
11,8.8,1.2037888510034396
12,8.8,0.15800858973790893
13,8.8,0.751232718407988
14,8.8,0.7476614657357423
15,8.8,0.7138669468682661
1,8.9,0.7620537336680616
2,8.9,0.11569270221249972
3,8.9,0.5544013379641077
4,8.9,0.46006233503900107
5,8.9,0.7851625833971216
6,8.9,0.7232869056586134
7,8.9,0.06361044363717425
8,8.9,0.27055563576129765
9,8.9,0.8195237252009782
10,8.9,0.7441708751139604
11,8.9,1.2042106504376762
12,8.9,0.15757167599673633
13,8.9,0.7513600525353631
14,8.9,0.7476491897731761
15,8.9,0.7138347658145207
1,9.0,0.7620410781055283
2,9.0,0.11560122105633165
3,9.0,0.5544118563335594
4,9.0,0.45963606522266615
5,9.0,0.7852525906694987
6,9.0,0.7232596718246093
7,9.0,0.06330372157057564
8,9.0,0.27058841729266153
9,9.0,0.8196870459086725
10,9.0,0.7441596905045423
11,9.0,1.204613429925889
12,9.0,0.15714846283411074
13,9.0,0.7514809177760065
14,9.0,0.7476377624591061
15,9.0,0.7138044620421267
1,9.1,0.7620293871590199
2,9.1,0.11551233526831653
3,9.1,0.5544221562967362
4,9.1,0.4592168658223647
5,9.1,0.7853376536535933
6,9.1,0.7232340525902683
7,9.1,0.06300714398501539
8,9.1,0.27061891522435666
9,9.1,0.8198411172698217
10,9.1,0.7441492461340956
11,9.1,1.2049980359654868
12,9.1,0.1567384730747092
13,9.1,0.7515956353928399
14,9.1,0.7476271144881256
15,9.1,0.7137759096389823
1,9.200000000000001,0.76201858727635
2,9.200000000000001,0.11542596829297347
3,9.200000000000001,0.5544322291643515
4,9.200000000000001,0.45880475798163983
5,9.200000000000001,0.7854180121462219
6,9.200000000000001,0.7232099386273158
7,9.200000000000001,0.06272033237922721
8,9.200000000000001,0.2706472777533675
9,9.200000000000001,0.8199864876744908
10,9.200000000000001,0.7441394805480916
11,9.200000000000001,1.2053652777534416
12,9.200000000000001,0.15634124906139493
13,9.200000000000001,0.7517045110330792
14,9.200000000000001,0.7476171823028084
15,9.200000000000001,0.7137489916897339
1,9.3,0.7620086105178752
2,9.3,0.11534204608624164
3,9.3,0.5544420683764383
4,9.3,0.4583997531104176
5,9.3,0.785493895877797
6,9.3,0.7231872284644064
7,9.3,0.06244292484783217
8,9.3,0.2706736436262161
9,9.3,0.8201236722297054
10,9.3,0.744130337505573
11,9.3,1.2057159288156878
12,9.3,0.15595635168429023
13,9.3,0.7518078354714934
14,9.3,0.7476079076266764
15,9.3,0.7137235996190169
1,9.4,0.7619993941276076
2,9.4,0.1152604970121804
3,9.4,0.5544516692289131
4,9.4,0.458001853493077
5,9.4,0.7855655248159918
6,9.4,0.7231658279107933
7,9.4,0.06217457521288537
8,9.4,0.27069814274295667
9,9.4,0.8202531548039684
10,9.4,0.7441217655487858
11,9.4,1.2060507285659918
12,9.4,0.1555833594681495
13,9.4,0.751905885319003
14,9.4,0.7475992370343678
15,9.4,0.7136996325827696
1,9.5,0.7619908801371912
2,9.5,0.11518125174551326
3,9.5,0.5544610286310487
4,9.5,0.4576110528700103
5,9.5,0.785633109472303
6,9.5,0.7231456495224192
7,9.5,0.061914952208922736
8,9.5,0.2707208967222137
9,9.5,0.8203753899452151
10,9.5,0.7441137176074123
11,9.5,1.2063703837973065
12,9.5,0.1552218677139433
13,9.5,0.7519989236982001
14,9.5,0.7475911215560769
15,9.5,0.7136769969041209
1,9.600000000000001,0.7619830150002085
2,9.600000000000001,0.11510424317958103
3,9.600000000000001,0.5544701448904952
4,9.600000000000001,0.45722733699351775
5,9.600000000000001,0.7856968512097706
6,9.600000000000001,0.7231266121073181
7,9.600000000000001,0.06166373871772339
8,9.600000000000001,0.270742019429802
9,9.600000000000001,0.8204908046801037
10,9.600000000000001,0.7441061506346655
11,9.600000000000001,1.2066755701085032
12,9.600000000000001,0.15487148769088857
13,9.600000000000001,0.7520872008873023
14,9.600000000000001,0.7475835163135645
15,9.600000000000001,0.7136556055506021
1,9.700000000000001,0.7619757492544875
2,9.700000000000001,0.11502940633930744
3,9.700000000000001,0.5544790175228507
4,9.700000000000001,0.45685068415886343
5,9.700000000000001,0.7857569425503422
6,9.700000000000001,0.7231086402674417
7,9.700000000000001,0.06142063104930413
8,9.700000000000001,0.27076161747329974
9,9.700000000000001,0.8205998002020413
10,9.700000000000001,0.7440990252727246
11,9.700000000000001,1.2069669332692463
12,9.700000000000001,0.1545318458754573
13,9.700000000000001,0.7521709549339873
14,9.700000000000001,0.7475763801852534
15,9.700000000000001,0.7136353776496708
1,9.8,0.7619690372102517
2,9.8,0.11495667829881537
3,9.8,0.5544876470831077
4,9.8,0.456481065711305
5,9.8,0.7858135674805723
6,9.8,0.723091663974237
7,9.8,0.061185338265936945
8,9.8,0.2707797906647908
9,9.8,0.8207027534548768
10,9.8,0.7440923055451883
11,9.8,1.2072450905256658
12,9.8,0.15420258323416589
13,9.8,0.7522504122404876
14,9.8,0.7475696754981166
15,9.8,0.7136162380397513
1,9.9,0.7619628366621288
2,9.9,0.11488599810336224
3,9.9,0.5544960350165844
4,9.9,0.456118446529894
5,9.9,0.7858669017545322
6,9.9,0.7230756181754949
7,9.9,0.06095758154623138
8,9.9,0.2707966324538467
9,9.9,0.8208000186187564
10,9.9,0.7440859585744041
11,9.9,1.2075106318493656
12,9.9,0.15388335454719443
13,9.9,0.7523257881212658
14,9.9,0.7475633677442454
15,9.9,0.7135981168542002
1,10.0,0.7619571086231869
2,10.0,0.1148173066952923
3,10.0,0.5545041835272085
4,10.0,0.4557627854888284
5,10.0,0.785917113192969
6,10.0,0.7230604424311741
7,10.0,0.06073709358655196
8,10.0,0.27081223033268254
9,10.0,0.8208919285042278
10,10.0,0.7440799543217026
11,10.0,1.2077641211322032
12,10.0,0.15357382777011097
13,10.0,0.7523972873345308
14,10.0,0.7475574253201526
15,10.0,0.7135809491357902
1,10.100000000000001,0.7619518170793044
2,10.100000000000001,0.11475054684372818
3,10.100000000000001,0.5545120954612531
4,10.100000000000001,0.45541403589712487
5,10.100000000000001,0.7859643619778962
6,10.100000000000001,0.7230460805760668
7,10.100000000000001,0.060523618037250544
8,10.100000000000001,0.27082666621529394
9,10.100000000000001,0.8209787958602964
10,10.100000000000001,0.7440742653487195
11,10.100000000000001,1.2080060973291682
12,10.100000000000001,0.1532736834311826
13,10.100000000000001,0.7524651045887975
14,10.100000000000001,0.7475518192870161
15,10.100000000000001,0.7135646744794827
1,10.200000000000001,0.7619469287623175
2,10.200000000000001,0.11468566307774772
3,10.200000000000001,0.5545197742048247
4,10.200000000000001,0.45507214591736084
5,10.200000000000001,0.7860088009419306
6,10.200000000000001,0.7230324804073357
7,10.200000000000001,0.06031690897138474
8,10.200000000000001,0.2708400167922654
9,10.200000000000001,0.8210609146017807
10,10.200000000000001,0.7440688665981299
11,10.200000000000001,1.2082370755515943
12,10.200000000000001,0.15298261406194408
13,10.200000000000001,0.7525294250256397
14,10.200000000000001,0.7475465231502102
15,10.200000000000001,0.7135492367014196
1,10.3,0.7619424129405032
2,10.3,0.11462260162281303
3,10.3,0.5545272235935881
4,10.3,0.454737058964225
5,10.3,0.7860505758518008
6,10.3,0.7230195933950887
7,10.3,0.060116730383768746
8,10.3,0.2708523538628266
9,10.3,0.8211385609609757
10,10.3,0.7440637351922528
11,10.3,1.208457548112841
12,10.3,0.15270032365886804
13,10.3,0.7525904246797348
14,10.3,0.7475415126566005
15,10.3,0.7135345835322151
1,10.4,0.7619382412250698
2,10.4,0.1145613103402375
3,10.4,0.554534447833378
4,10.4,0.45440871408359584
5,10.4,0.7860898256855611
6,10.4,0.7230073744142979
7,10.4,0.05992285571836388
8,10.4,0.27086374464563323
9,10.4,0.8212119945683231
10,10.4,0.744058850248104
11,10.4,1.2086679855284912
12,10.4,0.15242652717414043
13,10.4,0.7526482709172456
14,10.4,0.7475367656081989
15,10.4,0.7135206663327694
1,10.5,0.7619343873914289
2,10.5,0.1145017386694943
3,10.5,0.5545414514304893
4,10.5,0.4540870463128546
5,10.5,0.7861266829031277
6,10.5,0.722995781496489
7,10.5,0.059735067422163245
8,10.5,0.2708742520696496
9,10.5,0.8212814594664888
10,10.5,0.744054192707587
11,10.5,1.2088688374730252
12,10.5,0.15216095003368987
13,10.5,0.7527031228535421
14,10.5,0.7475322616908832
15,10.5,0.7135074398309514
1,10.600000000000001,0.761930827214118
2,10.600000000000001,0.11444383757318495
3,10.600000000000001,0.55454823913057
4,10.600000000000001,0.45377198702312327
5,10.600000000000001,0.7861612737098403
6,10.600000000000001,0.7229847755997459
7,10.600000000000001,0.05955315652386044
8,10.600000000000001,0.2708839350464211
9,10.600000000000001,0.821347185061978
10,10.600000000000001,0.7440497451816147
11,10.600000000000001,1.2090605336948477
12,10.600000000000001,0.15190332768075435
13,10.600000000000001,0.7527551317512164
14,10.600000000000001,0.7475279823169887
15,10.600000000000001,0.7134948618776223
1,10.700000000000001,0.7619275383143265
2,10.700000000000001,0.11438755948450156
3,10.700000000000001,0.5545548158651591
4,10.700000000000001,0.45346346424410167
5,10.700000000000001,0.7861937183128187
6,10.700000000000001,0.7229743203956785
7,10.700000000000001,0.0593769222357164
8,10.700000000000001,0.27089284872494135
9,10.700000000000001,0.8214093870181556
10,10.700000000000001,0.7440454918070506
11,10.700000000000001,1.2092434848914633
12,10.700000000000001,0.15165340514339187
13,10.700000000000001,0.7528044413993031
14,10.700000000000001,0.7475239104806732
15,10.700000000000001,0.7134828932205802
1,10.8,0.7619245000190638
2,10.8,0.11433285825702891
3,10.8,0.5545611867050094
4,10.8,0.4531614029721633
5,10.8,0.7862241311699474
6,10.8,0.7229643820721039
7,10.8,0.059206171577152904
8,10.8,0.27090104473023796
9,10.8,0.8214682680933016
10,10.8,0.7440414181154437
11,10.8,1.2094180835465231
12,10.8,0.15141093662445482
13,10.8,0.7528511884745754
14,10.8,0.7475200306250407
15,10.8,0.7134714972951098
1,10.9,0.7619216932310766
2,10.9,0.11427968911674462
3,10.9,0.5545673568194368
4,10.9,0.4528657254623526
5,10.9,0.7862526212313764
6,10.9,0.7229549291502809
7,10.9,0.05904071901870615
8,10.9,0.2709085713867293
9,10.9,0.8215240189271044
10,10.9,0.7440375109126125
11,10.9,1.2095847047303863
12,10.9,0.15117568511265228
13,10.9,0.7528955028857465
14,10.9,0.7475163285200893
15,10.9,0.713460640029918
1,11.0,0.7619191003086947
2,11.0,0.11422800861608638
3,11.0,0.5545733314410102
4,11.0,0.45257635150491093
5,11.0,0.7862792921734725
6,11.0,0.7229459323156244
7,11.0,0.058880386145071066
8,11.0,0.27091547392733484
9,11.0,0.8215768187787795
10,11.0,0.74403375816821
11,11.0,1.2097437068657744
12,11.0,0.15094742201342115
13,11.0,0.7529375081013702
14,11.0,0.7475127911506246
15,11.0,0.7134502896673248
1,11.100000000000001,0.7619167049548458
2,11.100000000000001,0.1141777745899653
3,11.100000000000001,0.5545791158349785
4,11.100000000000001,0.4522931986869425
5,11.100000000000001,0.7863042426251979
6,11.100000000000001,0.7229373642609028
7,11.100000000000001,0.05872500133605568
8,11.100000000000001,0.2709217946892581
9,11.100000000000001,0.8216268362198099
10,11.100000000000001,0.7440301489144663
11,11.100000000000001,1.2098954324600295
12,11.100000000000001,0.15072592679841498
13,11.100000000000001,0.7529773214621965
14,11.100000000000001,0.7475094066133429
15,11.100000000000001,0.71344041659666
1,11.200000000000001,0.7619144921145385
2,11.200000000000001,0.1141289461136131
3,11.200000000000001,0.5545847152728934
4,11.200000000000001,0.4520161826398156
5,11.200000000000001,0.7863275663869295
6,11.200000000000001,0.7229291995409974
7,11.200000000000001,0.05857439946434773
8,11.200000000000001,0.2709275732973006
9,11.200000000000001,0.8216742297841091
10,11.200000000000001,0.7440266731533708
11,11.200000000000001,1.210040208805417
12,11.200000000000001,0.15051098667250176
13,11.200000000000001,0.7530150544787043
14,11.200000000000001,0.7475061640223536
15,11.200000000000001,0.7134309931998961
1,11.3,0.761912447880168
2,11.3,0.1140814834621597
3,11.3,0.5545901350099435
4,11.3,0.4517452172728778
5,11.3,0.7863493526417608
6,11.3,0.722921414438369
7,11.3,0.05842842160907108
8,11.3,0.2709328468355105
9,11.3,0.821719148578241
